,LotArea,Neighborhood,HouseStyle,RoofStyle,Foundation,CentralAir,YrSold,LandContour,Utilities,Condition1,Fireplaces,SaleType,KitchenQual,OverallQual,Heating,OpenPorchSF,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,FullBath,1stFlrSF,SalePrice
997,11717,NWAmes,1Story,Hip,CBlock,Y,2009,Lvl,AllPub,PosA,1,WD,TA,6,GasA,0,Attchd,RFn,2,615,TA,2,1442,185000
998,9786,IDOTRR,1Story,Hip,BrkTil,N,2006,Lvl,AllPub,Norm,1,WD,TA,3,GasA,100,Detchd,Unf,1,210,TA,1,1077,91000
999,6762,CollgCr,1Story,Gable,PConc,Y,2010,Lvl,AllPub,Norm,0,WD,Gd,7,GasA,61,Attchd,RFn,2,632,TA,2,1208,206000
1000,10206,Edwards,1Story,Flat,Slab,N,2009,Lvl,AllPub,Norm,0,WD,Fa,3,GasW,0,Detchd,Unf,2,528,TA,1,944,82000
1001,5400,OldTown,1Story,Gable,BrkTil,Y,2007,Lvl,AllPub,Norm,0,WD,Ex,5,GasA,20,Detchd,Unf,1,216,Fa,1,691,86000
1002,11957,Somerst,1Story,Gable,PConc,Y,2008,Lvl,AllPub,RRAn,1,WD,Gd,8,GasA,104,Attchd,RFn,3,824,TA,2,1574,232000
1003,11500,NWAmes,1Story,Gable,CBlock,Y,2007,Lvl,AllPub,Feedr,0,WD,TA,5,GasA,0,Detchd,Unf,2,528,TA,2,1680,136905
1004,3182,Blmngtn,1Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,0,Attchd,Fin,2,457,TA,2,1504,181000
1005,8385,CollgCr,SLvl,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Attchd,Unf,1,328,TA,2,985,149900
1006,12155,mes,1Story,Gable,CBlock,Y,2007,Lvl,AllPub,PosN,1,WD,TA,6,GasA,0,Attchd,Unf,2,484,TA,2,1657,163500
1007,2217,MeadowV,2Story,Gable,CBlock,Y,2009,Lvl,AllPub,Norm,0,WD,TA,4,GasA,0,Attchd,RFn,1,286,TA,1,546,88000
1008,12118,Mitchel,1Story,Hip,PConc,Y,2009,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,48,Attchd,Fin,2,550,TA,2,1710,240000
1009,6000,SWISU,1.5Fin,Gable,BrkTil,Y,2006,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,,,0,0,,2,1008,102000
1010,21286,Sawyer,1.5Fin,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,1,WD,TA,5,GasA,0,Attchd,Unf,1,312,TA,2,720,135000
1011,9825,Edwards,1Story,Hip,CBlock,N,2010,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,,,0,0,,2,1664,100000
1012,10592,Crawfor,2Story,Hip,PConc,Y,2007,Lvl,AllPub,Norm,2,WD,Gd,6,GasA,0,Detchd,Unf,1,180,TA,1,900,165000
1013,7200,OldTown,1Story,Hip,BrkTil,N,2009,Lvl,AllPub,Norm,0,WD,TA,5,GasW,30,Detchd,Unf,1,280,TA,1,1022,85000
1014,11664,mes,1Story,Gable,CBlock,Y,2007,Lvl,AllPub,Artery,1,WD,TA,6,GasA,130,Detchd,Unf,1,240,TA,1,1082,119200
1015,8400,NWAmes,2Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,0,WD,Gd,8,GasA,45,Attchd,Fin,2,528,TA,2,810,227000
1016,11883,CollgCr,1Story,Hip,PConc,Y,2009,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,66,Attchd,Fin,2,478,TA,2,1504,203000
1017,5814,StoneBr,1Story,Gable,CBlock,Y,2009,Lvl,AllPub,Norm,1,COD,Gd,8,GasA,0,Attchd,RFn,2,565,TA,1,1360,187500
1018,10784,Gilbert,SLvl,Gable,PConc,Y,2007,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,0,Attchd,RFn,2,402,TA,2,802,160000
1019,3013,Blmngtn,1Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,20,Attchd,Fin,2,440,TA,2,1506,213490
1020,7024,Edwards,1Story,Gable,PConc,Y,2008,Lvl,AllPub,Norm,0,WD,Gd,4,GasA,64,Attchd,Fin,2,451,TA,1,1132,176000
1021,7406,CollgCr,1Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,0,New,Gd,7,GasA,54,Attchd,RFn,2,632,TA,2,1220,194000
1022,9439,OldTown,1.5Fin,Gable,CBlock,Y,2007,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Detchd,Unf,1,160,Fa,1,912,87000
1023,3182,Blmngtn,1Story,Gable,PConc,Y,2008,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,20,Attchd,Fin,2,437,TA,2,1504,191000
1024,15498,Timber,1Story,Hip,CBlock,Y,2008,Lvl,AllPub,Norm,1,COD,Gd,8,GasA,72,Attchd,Fin,2,665,TA,2,2898,287000
1025,7700,CollgCr,1Story,Gable,CBlock,Y,2007,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Detchd,Unf,2,461,TA,1,882,112500
1026,9300,mes,1Story,Gable,CBlock,Y,2010,Lvl,AllPub,Feedr,2,WD,TA,5,GasA,0,Attchd,Unf,2,461,TA,1,1264,167500
1027,9520,Timber,1Story,Gable,PConc,Y,2008,HLS,AllPub,Norm,1,New,Gd,8,GasA,44,Attchd,RFn,3,800,TA,2,1646,293077
1028,9492,mes,1.5Fin,Gable,CBlock,Y,2007,Lvl,AllPub,Artery,1,WD,TA,5,GasA,0,Attchd,Unf,1,240,TA,1,968,105000
1029,1680,BrDale,2Story,Gable,CBlock,Y,2006,Lvl,AllPub,Norm,0,WD,TA,6,GasA,28,Detchd,Unf,1,264,TA,1,672,118000
1030,7082,SWISU,2Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,,,0,0,,2,948,160000
1031,15863,SWISU,2.5Fin,Gable,BrkTil,Y,2009,Lvl,AllPub,Norm,2,WD,TA,7,GasA,63,Basment,Fin,2,672,TA,2,1687,197000
1032,14541,NoRidge,2Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,1,WD,Gd,8,GasA,55,Attchd,RFn,3,796,TA,2,1352,310000
1033,8125,CollgCr,1Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,0,WD,Gd,7,GasA,136,Attchd,Unf,3,900,TA,2,1654,230000
1034,6305,Crawfor,1Story,Gable,PConc,Y,2007,Bnk,AllPub,Norm,1,WD,Fa,5,GasA,0,Basment,Unf,1,240,Fa,1,954,119750
1035,11500,Edwards,1Story,Gable,Slab,N,2009,Lvl,AllPub,Norm,0,WD,TA,4,GasA,0,Detchd,Unf,1,290,TA,1,845,84000
1036,12898,Timber,1Story,Hip,PConc,Y,2009,HLS,AllPub,Norm,1,WD,Ex,9,GasA,0,Attchd,Fin,3,912,TA,2,1620,315500
1037,9240,CollgCr,2Story,Gable,PConc,Y,2008,Lvl,AllPub,Norm,1,WD,Gd,8,GasA,45,BuiltIn,Fin,2,905,TA,2,1055,287000
1038,1533,MeadowV,2Story,Gable,CBlock,Y,2009,Lvl,AllPub,Norm,1,WD,TA,4,GasA,0,,,0,0,,1,798,97000
1039,1477,MeadowV,SFoyer,Gable,CBlock,Y,2009,Lvl,AllPub,Norm,0,WD,TA,4,GasA,0,Attchd,Unf,1,286,TA,1,630,80000
1040,13125,Sawyer,1Story,Gable,CBlock,Y,2006,Lvl,AllPub,Norm,1,WD,TA,5,GasA,0,Attchd,RFn,2,484,TA,2,1803,155000
1041,9130,NWAmes,2Story,Hip,CBlock,Y,2008,Lvl,AllPub,Feedr,0,WD,Gd,6,GasA,40,Attchd,Unf,2,484,TA,1,800,173000
1042,5381,NridgHt,1Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,1,WD,Gd,6,GasA,63,Attchd,RFn,2,624,TA,2,1306,196000
1043,11839,SawyerW,2Story,Hip,PConc,Y,2008,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,121,Attchd,Unf,2,514,TA,2,1532,262280
1044,9600,NWAmes,1Story,Hip,PConc,Y,2009,Lvl,AllPub,PosN,1,WD,Gd,8,GasA,120,Attchd,Fin,2,542,TA,2,2524,278000
1045,13680,Edwards,1Story,Hip,Slab,Y,2009,Lvl,AllPub,Norm,1,WD,TA,3,GasA,0,Attchd,Unf,2,452,TA,2,1733,139600
1046,16056,StoneBr,2Story,Hip,PConc,Y,2006,Lvl,AllPub,Norm,1,New,Ex,9,GasA,108,BuiltIn,Fin,3,716,TA,3,1992,556581
1047,9245,CollgCr,1Story,Gable,PConc,Y,2008,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Detchd,Unf,2,672,TA,1,990,145000
1048,21750,Mitchel,1Story,Hip,Slab,Y,2009,Lvl,AllPub,Norm,1,WD,TA,5,GasA,0,Attchd,Unf,2,336,TA,1,1771,115000
1049,11100,Edwards,1Story,Gable,CBlock,Y,2010,Low,AllPub,Norm,0,WD,Gd,4,GasA,0,Detchd,Unf,1,308,TA,1,930,84900
1050,8993,Gilbert,1Story,Gable,PConc,Y,2007,Lvl,AllPub,Norm,0,New,Gd,7,GasA,22,Attchd,Fin,2,436,TA,2,1302,176485
1051,11175,CollgCr,1Story,Gable,PConc,Y,2007,Lvl,AllPub,Norm,1,New,Gd,7,GasA,20,Attchd,Fin,2,440,TA,2,1316,200141
1052,9500,mes,2Story,Gable,CBlock,Y,2007,Lvl,AllPub,Artery,1,WD,TA,6,GasA,52,Attchd,RFn,2,540,TA,1,1127,165000
1053,8562,Edwards,1Story,Hip,CBlock,Y,2010,Lvl,AllPub,Norm,1,WD,TA,5,GasA,78,Basment,Unf,1,364,TA,1,1526,144500
1054,11367,CollgCr,2Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,1,WD,Gd,8,GasA,60,Attchd,Fin,2,586,TA,2,1091,255000
1055,11361,NWAmes,1Story,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,1,COD,TA,6,GasA,0,Attchd,Fin,2,478,TA,2,1523,180000
1056,7052,NridgHt,1Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,36,Attchd,RFn,2,484,TA,2,1364,185850
1057,29959,NoRidge,2Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,98,BuiltIn,Fin,2,467,TA,2,979,248000
1058,11308,NridgHt,2Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,1,WD,Ex,9,GasA,102,Attchd,Fin,3,836,TA,2,1130,335000
1059,11275,Crawfor,1.5Fin,Gable,CBlock,Y,2007,HLS,AllPub,Norm,1,WD,TA,6,GasA,0,Detchd,Unf,2,432,TA,1,1096,220000
1060,4920,StoneBr,1Story,Gable,PConc,Y,2010,Lvl,AllPub,Norm,0,WD,Gd,8,GasA,0,Attchd,Fin,2,582,TA,2,1338,213500
1061,18000,IDOTRR,1Story,Gable,CBlock,Y,2008,Low,AllPub,Norm,0,ConLD,TA,3,GasA,20,Detchd,RFn,3,1248,TA,1,894,81000
1062,13600,OldTown,2Story,Gable,BrkTil,N,2007,Lvl,AllPub,Norm,0,WD,TA,5,GasA,57,Detchd,Unf,2,560,TA,2,1422,90000
1063,6000,OldTown,1Story,Gable,BrkTil,Y,2006,Lvl,AllPub,Artery,1,WD,Gd,6,GasA,120,Detchd,Unf,2,440,TA,1,1103,110500
1064,11000,mes,1Story,Gable,CBlock,Y,2009,Lvl,AllPub,Norm,1,WD,TA,5,GasA,58,Attchd,RFn,2,480,TA,1,1154,154000
1065,14000,ClearCr,2Story,Gable,PConc,Y,2010,Lvl,AllPub,Norm,0,WD,Gd,7,GasA,44,Attchd,RFn,2,533,TA,2,1306,328000
1066,7837,Gilbert,2Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,1,WD,TA,6,GasA,40,Attchd,RFn,2,380,TA,2,799,178000
1067,9760,mes,2Story,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,0,WD,TA,6,GasA,128,Attchd,RFn,2,442,TA,1,798,167900
1068,3964,MeadowV,2Story,Gable,CBlock,Y,2006,Lvl,AllPub,Norm,1,WD,TA,6,GasA,20,Attchd,Fin,2,576,TA,2,1291,151400
1069,9600,mes,1.5Unf,Gable,CBlock,Y,2007,Lvl,AllPub,Norm,0,WD,Gd,5,GasA,0,Detchd,Unf,2,576,TA,1,893,135000
1070,10152,mes,1Story,Hip,CBlock,Y,2007,Lvl,AllPub,Norm,0,WD,TA,5,GasA,20,Attchd,Unf,1,286,TA,1,1048,135000
1071,11700,NWAmes,2Story,Gable,CBlock,Y,2009,Lvl,AllPub,RRAn,0,WD,TA,6,GasA,0,Attchd,Unf,2,441,TA,1,829,154000
1072,7585,Edwards,1.5Fin,Gable,CBlock,Y,2006,Lvl,AllPub,Artery,1,WD,TA,5,GasA,0,Detchd,Unf,1,280,TA,1,1002,91500
1073,7950,Edwards,2Story,Hip,CBlock,Y,2009,Bnk,AllPub,Norm,0,WD,TA,6,GasA,0,Attchd,Fin,2,440,TA,1,698,159500
1074,8556,CollgCr,1Story,Gable,PConc,Y,2007,Lvl,AllPub,Norm,0,WD,Gd,7,GasA,93,Attchd,RFn,3,826,TA,2,1240,194000
1075,13125,Crawfor,2Story,Gable,CBlock,Y,2007,Lvl,AllPub,Norm,2,CWD,TA,7,GasA,0,Attchd,Unf,1,240,TA,1,960,219500
1076,10800,OldTown,1.5Fin,Gable,CBlock,Y,2006,Lvl,AllPub,Norm,1,WD,Gd,5,GasA,21,Attchd,Unf,2,566,TA,2,1096,170000
1077,15870,mes,1Story,Gable,CBlock,Y,2006,Lvl,AllPub,Norm,0,WD,TA,5,GasA,32,Attchd,Fin,1,299,TA,1,1096,138800
1078,4435,CollgCr,1Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,1,WD,Gd,6,GasA,0,Attchd,RFn,2,420,TA,1,848,155900
1079,8775,CollgCr,1Story,Gable,PConc,Y,2007,Lvl,AllPub,Norm,0,WD,TA,5,GasA,64,Attchd,Unf,1,299,TA,1,990,126000
1080,11040,NWAmes,1Story,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,0,COD,Gd,6,GasA,0,Attchd,RFn,2,528,TA,2,1258,145000
1081,7500,Sawyer,1Story,Gable,CBlock,Y,2010,Lvl,AllPub,Feedr,0,WD,TA,5,GasA,0,Attchd,Fin,1,308,TA,1,1040,133000
1082,8749,CollgCr,1Story,Gable,PConc,Y,2007,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,39,Attchd,RFn,2,527,TA,2,1459,192000
1083,8800,mes,1Story,Hip,CBlock,Y,2006,Lvl,AllPub,Norm,2,WD,TA,6,GasA,116,Attchd,RFn,1,461,TA,1,1251,160000
1084,13031,Gilbert,2Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,1,WD,TA,6,GasA,44,Attchd,Fin,2,409,TA,2,691,187500
1085,9069,SawyerW,SFoyer,Gable,PConc,Y,2010,Lvl,AllPub,Norm,0,WD,Gd,6,GasA,0,Attchd,Unf,2,564,TA,1,996,147000
1086,1974,MeadowV,2Story,Gable,CBlock,Y,2010,Lvl,AllPub,Norm,0,WD,TA,4,GasA,96,Attchd,RFn,1,286,TA,1,546,83500
1087,10574,Somerst,2Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,1,WD,Gd,8,GasA,50,Attchd,RFn,3,1043,TA,2,1082,252000
1088,2522,Edwards,2Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,0,WD,Gd,7,GasA,40,Detchd,Unf,2,380,TA,2,970,137500
1089,3316,Somerst,1Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,1,WD,Gd,8,GasA,84,Attchd,Fin,2,550,TA,1,1247,197000
1090,8544,mes,1Story,Gable,Slab,N,2009,Lvl,AllPub,Norm,0,WD,TA,3,Wall,0,Detchd,Unf,2,400,TA,2,1040,92900
1091,2160,Somerst,2Story,Gable,PConc,Y,2008,Lvl,AllPub,Norm,0,WD,Gd,7,GasA,48,Detchd,Unf,2,462,TA,2,624,160000
1092,8400,SWISU,1.5Fin,Gable,PConc,Y,2008,Bnk,AllPub,Norm,1,WD,TA,6,GasA,0,Detchd,Unf,2,576,TA,2,1390,136500
1093,9230,mes,1Story,Hip,CBlock,Y,2006,Lvl,AllPub,Feedr,0,WD,Gd,5,GasA,64,Detchd,Unf,2,884,TA,1,1200,146000
1094,5868,mes,1Story,Gable,CBlock,Y,2010,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Attchd,Fin,1,308,TA,1,936,129000
1095,9317,CollgCr,1Story,Gable,PConc,Y,2007,Lvl,AllPub,Norm,1,WD,Gd,6,GasA,22,Attchd,RFn,2,440,TA,2,1314,176432
1096,6882,IDOTRR,2Story,Gable,PConc,Y,2007,Lvl,AllPub,Norm,0,WD,Gd,6,GasA,0,,,0,0,,1,773,127000
1097,3696,StoneBr,1Story,Gable,CBlock,Y,2007,Lvl,AllPub,Norm,0,WD,Gd,8,GasA,74,Attchd,RFn,2,461,TA,1,1088,170000
1098,6000,BrkSide,1.5Fin,Gable,BrkTil,Y,2009,Lvl,AllPub,Norm,0,WD,TA,4,GasA,0,Detchd,Unf,1,240,TA,1,757,128000
1099,11880,NWAmes,1Story,Gable,CBlock,Y,2009,Lvl,AllPub,RRAn,1,COD,TA,7,GasA,0,Attchd,RFn,2,478,TA,2,1601,157000
1100,8400,SWISU,1Story,Gable,CBlock,N,2009,Bnk,AllPub,Norm,0,WD,Fa,2,GasA,0,Detchd,Unf,1,246,TA,1,438,60000
1101,9758,mes,1Story,Gable,CBlock,Y,2007,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Detchd,Unf,1,280,TA,1,950,119500
1102,7000,mes,1Story,Gable,CBlock,Y,2007,Lvl,AllPub,Norm,0,WD,TA,5,GasA,16,Attchd,RFn,1,254,TA,1,1134,135000
1103,8910,mes,1Story,Hip,CBlock,Y,2006,Lvl,AllPub,Norm,1,WD,TA,6,GasA,0,BuiltIn,Fin,2,539,TA,1,1194,159500
1104,2016,BrDale,2Story,Gable,CBlock,Y,2007,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Detchd,Unf,2,440,TA,2,630,106000
1105,12256,NoRidge,2Story,Gable,PConc,Y,2010,Lvl,AllPub,Norm,2,WD,Gd,8,GasA,32,Attchd,RFn,2,712,TA,2,1500,325000
1106,10357,SawyerW,1Story,Hip,PConc,Y,2007,Lvl,AllPub,Feedr,1,WD,Gd,7,GasA,244,Attchd,Fin,2,719,TA,2,1442,179900
1107,23257,Gilbert,2Story,Gable,PConc,Y,2006,HLS,AllPub,Norm,1,New,Gd,7,GasA,100,BuiltIn,RFn,2,422,TA,2,887,274725
1108,8063,Gilbert,2Story,Gable,PConc,Y,2007,Lvl,AllPub,Norm,1,WD,TA,6,GasA,48,Attchd,RFn,2,463,TA,2,948,181000
1109,11362,NridgHt,1Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,1,WD,Gd,8,GasA,185,Attchd,Fin,3,862,TA,2,1836,280000
1110,8000,Gilbert,2Story,Gable,PConc,Y,2008,Lvl,AllPub,Norm,1,WD,TA,6,GasA,84,Attchd,Fin,2,431,TA,2,773,188000
1111,10480,NWAmes,2Story,Hip,CBlock,Y,2008,Lvl,AllPub,Norm,1,WD,TA,7,GasA,69,Attchd,RFn,2,483,TA,2,1098,205000
1112,7100,mes,1Story,Gable,CBlock,Y,2006,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Detchd,Unf,1,308,TA,1,816,129900
1113,8923,mes,1Story,Gable,CBlock,Y,2007,Lvl,AllPub,Norm,0,WD,Gd,5,GasA,18,Attchd,Unf,1,240,TA,1,1008,134500
1114,5400,OldTown,1Story,Gable,CBlock,Y,2006,Lvl,AllPub,Norm,0,WD,Gd,5,GasA,0,Detchd,Unf,1,326,TA,1,833,117000
1115,12085,NridgHt,1Story,Hip,PConc,Y,2007,Lvl,AllPub,Norm,1,New,Ex,8,GasA,0,Attchd,RFn,3,928,TA,2,1734,318000
1116,7750,Gilbert,SLvl,Hip,PConc,Y,2009,Lvl,AllPub,Norm,1,WD,Gd,8,GasA,0,BuiltIn,Fin,2,527,TA,2,779,184100
1117,9764,Sawyer,1Story,Gable,CBlock,Y,2008,Lvl,AllPub,Feedr,0,WD,Gd,5,GasA,0,Attchd,RFn,2,450,TA,1,894,130000
1118,13825,Sawyer,SLvl,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,0,WD,TA,5,GasA,34,BuiltIn,RFn,1,300,TA,1,1021,140000
1119,7560,mes,1Story,Gable,CBlock,Y,2006,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Attchd,RFn,1,286,TA,1,1040,133700
1120,8263,IDOTRR,1Story,Gable,BrkTil,Y,2007,Bnk,AllPub,Norm,1,WD,TA,6,GasA,22,Detchd,Unf,1,308,TA,1,1012,118400
1121,10084,CollgCr,1Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,0,New,Gd,7,GasA,20,Attchd,RFn,3,782,TA,2,1552,212900
1122,8926,Edwards,1Story,Gable,CBlock,Y,2009,Lvl,AllPub,Norm,0,COD,TA,4,GasA,0,Basment,Unf,1,288,TA,1,960,112000
1123,9405,Edwards,1Story,Hip,CBlock,Y,2009,Lvl,AllPub,Norm,0,WD,TA,5,GasA,200,,,0,0,,1,698,118000
1124,9125,Gilbert,SLvl,Gable,PConc,Y,2007,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,25,Attchd,Fin,2,392,TA,2,812,163900
1125,10434,mes,1Story,Gable,CBlock,Y,2009,Lvl,AllPub,Norm,1,WD,Fa,4,GasA,0,Detchd,Unf,2,672,Fa,1,1005,115000
1126,3684,Blmngtn,1Story,Hip,PConc,Y,2009,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,20,Attchd,Fin,3,660,TA,2,1555,174000
1127,14572,Gilbert,1Story,Hip,PConc,Y,2007,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,36,Attchd,Fin,3,630,TA,2,1530,259000
1128,11796,Gilbert,2Story,Gable,PConc,Y,2007,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,48,BuiltIn,Fin,2,434,TA,2,847,215000
1129,7200,OldTown,SFoyer,Gable,CBlock,Y,2007,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Detchd,Unf,2,672,TA,1,936,140000
1130,7804,SWISU,1.5Fin,Gable,BrkTil,Y,2009,Lvl,AllPub,Norm,2,WD,Gd,4,GasA,44,Detchd,Unf,2,576,TA,2,1328,135000
1131,10712,Mitchel,1Story,Gable,PConc,Y,2007,Lvl,AllPub,Norm,0,Oth,TA,5,GasA,28,,,0,0,,1,974,93500
1132,9900,OldTown,2Story,Gable,BrkTil,Y,2007,Lvl,AllPub,Norm,0,WD,Fa,6,GasW,48,Detchd,Unf,1,205,Fa,2,1178,117500
1133,9828,SawyerW,2Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,1,WD,Gd,8,GasA,155,Attchd,RFn,2,466,TA,2,1142,239500
1134,8773,Gilbert,2Story,Gable,PConc,Y,2007,HLS,AllPub,Norm,1,WD,TA,6,GasA,38,Attchd,Fin,2,460,TA,2,916,169000
1135,6180,BrkSide,1Story,Gable,BrkTil,N,2007,Lvl,AllPub,Norm,1,WD,TA,6,GasA,128,Detchd,Unf,1,180,TA,1,986,102000
1136,9600,mes,1.5Fin,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,0,WD,TA,6,GasA,0,Attchd,Unf,1,288,TA,1,1032,119000
1137,6342,Sawyer,1.5Fin,Gable,CBlock,N,2010,Lvl,AllPub,Feedr,0,WD,TA,5,GasA,0,,,0,0,,1,780,94000
1138,9819,Mitchel,1Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,2,WD,Gd,6,GasA,32,Attchd,RFn,2,714,TA,2,1567,196000
1139,8731,BrkSide,1Story,Gable,BrkTil,Y,2007,Lvl,AllPub,Norm,1,WD,TA,5,GasA,0,Detchd,Unf,2,495,TA,1,1167,144000
1140,7350,mes,1Story,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,0,COD,TA,5,GasA,0,Detchd,Unf,2,840,TA,1,952,139000
1141,10304,NWAmes,2Story,Gable,CBlock,Y,2009,Lvl,AllPub,PosN,1,WD,Gd,5,GasA,96,Attchd,Unf,2,484,TA,2,1088,197500
1142,9965,CollgCr,2Story,Hip,PConc,Y,2007,Lvl,AllPub,Norm,1,New,Gd,8,GasA,144,BuiltIn,RFn,3,1052,TA,3,1466,424870
1143,9000,Sawyer,1Story,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,0,WD,TA,5,GasA,24,,,0,0,,1,1006,80000
1144,12180,Edwards,1.5Fin,Gable,BrkTil,N,2010,Lvl,AllPub,Norm,0,WD,Fa,4,Grav,0,Detchd,Unf,1,280,TA,1,672,80000
1145,6240,BrkSide,1.5Fin,Gable,BrkTil,Y,2006,Lvl,AllPub,Norm,1,WD,TA,5,GasA,0,Detchd,Unf,1,225,TA,1,1042,149000
1146,11200,SawyerW,1Story,Gable,CBlock,Y,2006,Lvl,AllPub,Norm,1,WD,Gd,6,GasA,26,Attchd,Unf,2,403,TA,2,1298,180000
1147,12000,Crawfor,2Story,Gable,CBlock,Y,2009,Bnk,AllPub,Norm,1,WD,Fa,7,GasA,0,Attchd,Unf,1,234,TA,1,860,174500
1148,5700,OldTown,1.5Fin,Gable,PConc,Y,2008,Lvl,AllPub,Norm,1,WD,TA,7,GasA,0,Detchd,Unf,1,288,TA,1,572,116900
1149,9000,OldTown,2Story,Hip,PConc,Y,2009,Lvl,AllPub,Artery,0,WD,TA,7,GasA,0,Detchd,Unf,2,324,TA,1,832,143000
1150,8280,mes,1Story,Gable,CBlock,Y,2007,Lvl,AllPub,Norm,1,WD,Gd,6,GasA,0,Attchd,Unf,1,306,TA,1,932,124000
1151,17755,Edwards,1Story,Gable,CBlock,Y,2006,Lvl,AllPub,Norm,2,WD,Fa,5,GasA,140,Attchd,Fin,2,528,TA,1,1466,149900
1152,14115,Crawfor,1Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,1,WD,Ex,6,GasA,0,Attchd,Fin,2,470,TA,1,1811,230000
1153,5890,IDOTRR,1Story,Gable,BrkTil,Y,2008,Lvl,AllPub,Norm,0,WD,TA,6,GasA,0,Detchd,Unf,1,432,TA,1,816,120500
1154,13700,mes,2Story,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,2,WD,Gd,7,GasA,84,Attchd,Unf,2,492,TA,1,902,201800
1155,10768,Veenker,1Story,Gable,CBlock,Y,2007,Lvl,AllPub,Norm,1,WD,Gd,5,GasA,21,Attchd,RFn,2,528,TA,2,1437,218000
1156,9350,mes,SLvl,Gable,PConc,Y,2008,Lvl,AllPub,Norm,1,WD,Gd,5,GasA,92,Attchd,RFn,2,502,TA,2,1265,179900
1157,5001,NridgHt,1Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,62,Attchd,RFn,2,626,TA,2,1314,230000
1158,11932,Somerst,1Story,Gable,PConc,Y,2008,Lvl,AllPub,Feedr,0,ConLD,Gd,8,GasA,24,Attchd,RFn,3,830,TA,2,1580,235128
1159,9120,NWAmes,2Story,Hip,CBlock,Y,2008,Lvl,AllPub,Norm,1,WD,Gd,6,GasA,69,Attchd,RFn,2,540,Gd,2,943,185000
1160,2280,NPkVill,2Story,Gable,CBlock,Y,2010,Lvl,AllPub,Norm,1,WD,TA,6,GasA,0,Attchd,Unf,2,440,TA,2,855,146000
